Test ID,Test name,Test type,Test param 1,Test param 2,Test param 3,Time [s],Trace 1,Trace 2,Trace 3,Trace 4,Trace 5,Trace 6,Trace 7,Trace 8,Trace 9,Trace 10,Metric 1,Metric 2,Metric 3,Metric 4,Metric 5,Metric 6
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,3,0.41,0.5,0.38,0.47,0.51,0.59,1,0.07,0.08,0.21,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,4,0.95,0.67,0.92,0.91,0.83,0.91,0.99,0.02,0.03,0.22,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,5,0.88,1,0.81,0.87,0.91,0.95,0.99,1,0.96,0.93,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,6,1,0.55,1,0.74,0.95,0.83,1,0.07,0.09,0.14,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,7,0.88,0.36,0.83,1,1,1,0.99,0.03,0.03,0.08,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,8,0,0.45,0,0,0.17,0,0,0.01,0.02,0.09,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,9,0.08,0.44,0.09,0.02,0.2,0.03,0.99,0.02,0.03,0,,,,,,
4465e517-42dc-4924-ba8f-e391815fc704,Test 29,Type 10,Param 1.1,Param 2.2,Param 3.3,10,0.16,0,0.17,0.15,0.26,0.25,0.99,0,0,0.08,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,1,0,0.8,0,0.01,0.05,0,0.66,0,0.01,0.08,41.17,379.72,8.52,2.8,3.57,2
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,2,0.27,0.98,0.28,0,0,0.11,0.66,0.82,0.86,0.83,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,3,0.48,0.75,0.53,0.16,0.01,0.18,1,0.94,0.99,1,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,4,0.4,0.96,0.4,0.26,0.01,0.36,1,0.96,1,0.97,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,5,0.37,0.74,0.4,0.18,0.01,0.18,0.33,1,0.53,0.5,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,6,0.8,1,0.82,0.4,0.26,0.5,1,0.22,1,0.78,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,7,0.74,0.52,0.72,1,0.84,1,0,0.07,0.37,1,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,8,1,0.79,1,0.88,0.65,0.95,0.66,0.05,0.47,0,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,9,0.55,0.35,0.54,0.89,1,0.9,0,0.14,0.07,0.71,,,,,,
03d70380-1dbf-4bd1-bcef-51d6d62824ba,Test 20,Type 8,Param 1.2,Param 2.2,Param 3.3,10,0.67,0,0.74,0.67,0.69,0.73,1,0.08,0.67,0.99,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,1,0,1,0,0,0.02,0,0,0.12,0.45,0.64,20.45,977.59,4.04,9.24,2.55,4.68
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,2,0.41,0.69,0.45,0.07,0.04,0.06,1,0,0.07,0.98,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,3,0.52,0.05,0.58,0.16,0.01,0.15,1,0.03,0,0.78,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,4,0.45,0.66,0.47,0.28,0.03,0.36,0.99,0.13,0.27,0.68,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,5,0.38,0.65,0.41,0.08,0,0.16,1,0.38,0.13,0.23,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,6,0.55,0.66,0.58,0.21,0,0.3,1,0.08,0.02,0,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,7,0.8,0.08,0.8,0.75,0.75,0.79,0.97,0.11,0.04,0.04,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,8,1,0.01,1,0.94,0.62,0.98,0.97,0.11,0.03,0.04,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,9,0.65,0.32,0.6,1,1,1,0.98,0.1,0.03,0.04,,,,,,
807bf2e9-37c9-4678-8129-f26e344c6b46,Test 21,Type 9,Param 1.2,Param 2.2,Param 3.3,10,0.65,0,0.63,0.81,0.97,0.88,0.99,0.09,0.02,0.04,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,1,0,1,0,0.19,0.17,0.12,0.99,0,0,0.07,23.42,904.75,3.98,6.66,5.66,4.37
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,2,0.13,0.28,0.24,0,0,0,0.06,0.13,0.06,0.1,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,3,0.19,0.11,0.29,0.14,0,0.23,0.98,0.09,0.02,0.04,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,4,0.27,0.28,0.38,0.12,0.08,0.14,1,0.14,0.49,0.76,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,5,0.62,0.12,0.67,0.68,0.75,0.71,0.99,0.46,0.99,0.8,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,6,1,0.6,1,0.91,0.61,0.91,0.99,0.58,1,0,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,7,0.62,0.66,0.56,1,0.77,1,0.99,0.36,0.86,0.95,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,8,0.83,0,0.92,0.58,0.58,0.63,0.99,0.26,0.66,0.59,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,9,0.38,0.13,0.36,0.89,1,0.88,0,0.14,0.79,1,,,,,,
8ffdaea0-3543-43e9-9e52-04a78a3dcd25,Test 22,Type 10,Param 1.2,Param 2.2,Param 3.3,10,0.4,0.49,0.45,0.36,0.43,0.38,0.99,0.05,0.7,0.76,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,1,0,0.41,0,0,0.08,0.08,0.49,0.04,0.62,0.25,5.59,8.88,3.24,2.57,2.05,7.67
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,2,0.39,0.48,0.44,0.03,0,0,1,0.06,0.86,0.38,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,3,0.35,0,0.42,0.02,0,0.11,1,0.05,0.67,0.36,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,4,0.54,0.43,0.59,0.11,0.21,0.2,0,0.07,1,0.34,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,5,0.8,0.37,0.81,0.83,0.77,0.76,0,0.05,0.7,0.27,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,6,1,1,1,0.73,0.56,0.81,1,0.04,0.59,0,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,7,0.64,0.68,0.58,1,0.87,1,0,1,0.64,0.16,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,8,0.83,0.33,0.86,0.54,0.49,0.64,1,0,0,0.5,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,9,0.56,0.02,0.53,0.95,1,0.95,0.49,0.97,0.17,0.28,,,,,,
f3868a9f-881a-4d55-81f9-f1837fc63492,Test 23,Type 9,Param 1.2,Param 2.2,Param 3.3,10,0.31,0.45,0.29,0.45,0.38,0.47,0.49,0.08,0.07,0.04,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,1,0.17,0.88,0.23,0.15,0.01,0.1,1,0,0.01,0.08,11.81,620.77,3.41,3.03,8.51,6.07
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,2,0.01,0,0.23,0,0,0,1,0.07,0.04,0.23,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,3,0.09,0.15,0.25,0.12,0,0.2,0.66,0.05,0.02,0.08,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,4,0.34,0.13,0.49,0.24,0.09,0.31,0.34,0.04,0,0,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,5,0.62,0.2,0.66,0.75,0.57,0.79,1,0.77,0.8,0.96,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,6,1,0.48,1,0.76,0.4,0.8,0.66,1,1,1,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,7,0.79,1,0.67,0.98,0.48,0.99,0.66,0.11,0.1,0.21,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,8,0.74,0.84,0.72,0.6,0.37,0.61,0.66,0.05,0.04,0.18,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,9,0.15,0.19,0.16,0.84,1,0.9,1,1,0,0.36,,,,,,
5539006c-ba78-4480-987e-6bd3dc887ca0,Test 24,Type 10,Param 1.2,Param 2.2,Param 3.3,10,0,0.09,0,1,0.9,1,0,0.52,0.72,0.66,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,1,0,0.85,0,0.05,0.34,0.06,1,0.54,0.87,0.72,58.7,416.15,6.9,7.73,4.07,8.68
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,2,0.36,0.88,0.39,0,0.05,0,0.97,0.18,0.78,0,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,3,0.57,1,0.58,0.26,0.01,0.31,0.96,0.23,0.87,1,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,4,0.39,0.97,0.39,0.17,0,0.29,0,0.12,0.64,0.98,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,5,0.35,0.83,0.39,0.03,0,0.11,0.97,0.91,0,0,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,6,0.84,0.95,0.84,0.38,0.28,0.51,0.98,0,0.52,0.71,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,7,0.78,0.67,0.73,1,0.9,1,0.95,0.05,0.62,0.84,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,8,1,0.5,1,0.96,0.74,0.98,0.97,0.75,0.69,0.29,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,9,0.54,0,0.56,1,1,0.97,0.92,0.65,0.55,0.13,,,,,,
4bbf45a9-0a2c-466f-9472-025cac4231b6,Test 25,Type 9,Param 1.2,Param 2.2,Param 3.3,10,0.78,0.58,0.78,0.77,0.68,0.82,0.94,0.15,0.61,0.74,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,1,0,1,0,0.14,0.96,0,1,0.45,0.44,0.18,95.62,506.21,1.08,4.48,5.75,6.32
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,2,0.11,0.46,0.2,0,0.18,0.04,1,0.37,0.81,0.57,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,3,0.15,0.11,0.26,0.12,0,0.2,0.59,0.03,0.53,1,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,4,0.2,0.3,0.29,0.1,0.08,0.17,1,1,1,0.24,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,5,0.6,0.19,0.62,0.62,0.89,0.68,1,0.21,0.08,0.52,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,6,1,0.32,1,0.78,0.79,0.84,0.98,0.42,0.41,0.82,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,7,0.64,0.63,0.55,1,1,1,0.98,0.56,0.56,0.7,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,8,0.89,0.11,0.93,0.68,0.76,0.76,0.98,0,0,0.7,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,9,0.39,0.08,0.43,0.53,0.75,0.64,0.98,0.9,0.9,1,,,,,,
6ed22ecd-0127-43ef-9c50-34002089da60,Test 26,Type 9,Param 1.2,Param 2.2,Param 3.3,10,0.3,0,0.32,0.75,0.61,0.78,0,0.4,0.4,0.83,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,1,0,0,0,0,0.41,0,0,0.04,0.04,0,52.58,502.94,8.66,6.64,4.22,7.18
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,2,0.34,0.83,0.33,0.02,0.04,0.07,1,1,1,0.89,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,3,0.52,0.94,0.52,0.04,0,0.11,1,0.31,0.3,0.78,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,4,0.41,0.98,0.38,0.12,0,0.2,1,0.39,0.39,0.75,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,5,0.46,0.97,0.42,0.15,0.02,0.3,0.71,0,0.15,0.25,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,6,0.76,1,0.77,0.26,0.39,0.38,1,0,0.25,0.26,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,7,0.82,0.52,0.78,1,1,1,0.99,0.2,0.6,1,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,8,1,0.61,1,0.87,0.83,0.97,0.99,0.4,0.95,0.23,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,9,0.66,0.36,0.62,0.78,0.98,0.9,0.99,0,0,0.22,,,,,,
947f9386-834c-4c84-b5b7-35ef9de60aa1,Test 27,Type 10,Param 1.2,Param 2.2,Param 3.3,10,0.91,0.89,0.86,0.97,0.73,0.97,1,0,0.15,0.25,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,1,0,1,0,0,0.06,0,0.94,0.4,1,0.97,17.24,999.77,4.45,5.39,1.35,2.74
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,2,0.3,0.56,0.37,0.06,0.01,0.16,0,0,0,0.27,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,3,0.42,0.2,0.51,0.18,0,0.34,0.99,1,0,0.61,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,4,0.32,0.37,0.42,0.03,0.03,0.13,1,0.27,0.66,0,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,5,0.65,0.42,0.7,0.36,0.35,0.52,0.9,0.04,0.46,0.21,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,6,1,0.6,1,0.67,0.47,0.8,0.96,0.15,0.61,0.03,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,7,0.52,0.68,0.48,0.57,0.7,0.71,0.94,0.15,0.59,1,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,8,0.28,0.01,0.26,0.7,0.98,0.81,0.96,0.5,0.67,0.13,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,9,0.15,0,0.17,0.45,0.76,0.65,0.94,0,0.08,0.15,,,,,,
45b8e2a0-0624-4508-9456-266d1c372f71,Test 28,Type 9,Param 1.2,Param 2.2,Param 3.3,10,0.31,0.13,0.23,1,1,1,0.94,0.31,0.75,0.2,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,1,0.41,1,0.33,0.41,1,0.39,1,0.19,0.65,0.01,95.72,8.07,4.99,2.61,4.06,3.9
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,2,0.32,0.31,0.32,0.26,0.03,0.31,1,0.65,1,0.16,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,3,0.45,0.31,0.46,0.4,0,0.48,0.01,1,0,0.32,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,4,0.46,0.29,0.48,0.35,0.01,0.41,1,0,0.17,0.47,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,5,0.74,0.33,0.76,0.76,0.63,0.79,1,0.24,0.63,0.01,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,6,1,0.77,1,1,0.73,1,1,0.68,1,1,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,7,0.61,0.34,0.58,0.81,0.22,0.89,1,0.27,0.61,0,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,8,0.46,0.13,0.51,0.23,0.01,0.35,0.81,0.19,0.51,0.71,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,9,0.35,0.19,0.33,0.48,0,0.52,0.75,0.14,0.39,0.01,,,,,,
caec3642-c088-44b0-bd74-c792fd0d4154,Test 29,Type 10,Param 1.2,Param 2.2,Param 3.3,10,0,0,0,0,0,0,0,0.03,0.13,0.58,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,1,0.47,0.89,1,0,0.17,0.14,0.33,0.05,0.14,0.11,45.84,223.46,2.66,5.86,6.94,3.35
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,2,0.92,0.9,0.74,0.5,0.17,1,0.33,0.22,0.56,0.59,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,3,0.31,0.61,0.22,0.34,0.67,0.7,0,1,0,0.4,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,4,0.08,1,0.21,0.46,1,0,0.73,0.08,0.34,0.48,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,5,1,0.91,0.66,0.94,0.33,0.97,0.53,0,0.24,0.19,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,6,0.52,0.83,0.4,0.43,0,0.73,1,0.09,0.42,0.51,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,7,0.79,0,0.72,0.92,0,0.95,0.6,0.34,0.58,0.05,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,8,0.55,0.87,0.36,0.57,0.17,0.72,0.73,0.19,0.44,0,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,9,0,0.88,0,0.29,0.5,0.27,0.67,1,1,1,,,,,,
d935067a-4951-4d36-9f4b-32a33bedca68,Test 30,Type 11,Param 1.1,Param 2.3,Param 3.1,10,0.79,0.31,0.72,1,0.33,0.74,0.93,0.35,0.58,0.59,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,1,0.85,0.57,1,1,0.26,0.72,0.17,1,1,0.78,5.28,775.8,3.11,9.39,1.64,9.37
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,2,0.36,0.07,0.3,0.4,0.48,0.64,0.62,0.08,0.39,0.04,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,3,1,1,0.32,0.44,0.48,1,0,0.07,0.3,1,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,4,0.16,0.01,0,0.6,0.01,0.28,0.75,0.13,0.5,0.48,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,5,0.08,0.01,0.53,0.62,1,0,0.01,0,0,0,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,6,0.5,0.04,0.26,0.31,0.5,0.97,1,0.17,0.78,0.78,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,7,0.73,0.53,0.34,0.52,0.25,0.88,0.02,0.01,0.08,0.74,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,8,0.21,0,0.47,0.38,0,0.36,0.86,0.18,0.81,0.18,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,9,0,0.03,0.28,0,0.74,0.13,0.63,0.02,0.2,0.68,,,,,,
a100803d-8e01-4867-b6d4-a52afa55c4b1,Test 31,Type 12,Param 1.1,Param 2.3,Param 3.1,10,0.68,0.52,0.57,0.54,0.49,0.72,0.02,0.1,0.42,0.25,,,,,,
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,1,1,0.15,1,1,0,1,0,1,0,0,81.75,274.52,6.92,2.31,6.23,9.84
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,2,0.76,0.92,0.37,0.36,1,0.28,0.4,0.26,0.78,0.73,,,,,,
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,3,0.18,0.01,0.23,0.32,0.16,0.05,0.6,0.3,0.86,1,,,,,,
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,4,0.31,0.37,0.09,0.25,0.15,0.26,0.6,0.33,0.88,0.34,,,,,,
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,5,0.24,0,0.14,0.49,0.15,0.41,1,0.17,0.75,0.88,,,,,,
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,6,0.3,0.36,0.19,0.14,0.23,0,0.2,0.13,0.75,0.58,,,,,,
bc444c4a-984b-4642-adf0-5237f20fc430,Test 32,Type 12,Param 1.1,Param 2.3,Param 3.1,7,0.74,1,0.27,0.63,0.08,0.1,0.8,0.15,0.77,0.46,,,,,,
